0.9883010000	0.9883010000	0.0941345000	-0.3066140000
0.9983770000	0.9983770000	0.0941345000	-0.3066140000
1.0183500000	1.0071279000	0.0328117000	-0.3312852500
1.0126800000	1.0060885000	-0.0037729500	-0.2001701500
0.9874640000	0.9996406000	-0.0130920500	-0.0414943000
1.0001600000	0.9993598000	0.0010622500	0.0730460000
1.0025200000	1.0012514000	0.0176499500	0.0874634500
1.0003100000	1.0041320000	0.0269638000	0.0363339500
1.0140300000	1.0083330000	0.0252042000	-0.0326220000
1.0068200000	1.0096870000	0.0168568000	-0.0835163750
1.0104300000	1.0116690000	0.0053240000	-0.1037671500
1.0203600000	1.0122680000	-0.0092088500	-0.0875461500
1.0065800000	1.0086850000	-0.0173969000	-0.0439684500
1.0004000000	1.0063330000	-0.0171713500	0.0044459000
1.0085800000	1.0055753000	-0.0136691000	0.0466344500
1.0110500000	1.0048856000	-0.0092064000	0.0823241500
0.9919530000	1.0014202000	0.0030275000	0.0973452500
1.0031900000	1.0038016000	0.0193164000	0.0651319000
1.0093300000	1.0078003000	0.0241861000	-0.0003790500
1.0116400000	1.0111900000	0.0162403500	-0.0466206000
1.0190700000	1.0124590000	0.0022254000	-0.0310983000
1.0053500000	1.0090150000	0.0008678500	0.0266885000
1.0050000000	1.0094980000	0.0125655000	0.0601856500
1.0089700000	1.0113820000	0.0264785000	0.0264382000
1.0272700000	1.0180350000	0.0260665000	-0.0526804250
1.0080500000	1.0180680000	0.0120975000	-0.1082567500
1.0322300000	1.0216990000	-0.0078605000	-0.0875567500
1.0205100000	1.0166880000	-0.0204980000	0.0077625000
1.0036800000	1.0120890000	-0.0082140000	0.1011817500
1.0049700000	1.0116930000	0.0177125000	0.1041115000
1.0229800000	1.0186190000	0.0314220000	0.0144662500
1.0232200000	1.0227850000	0.0212645000	-0.0822670000
1.0342100000	1.0253400000	-0.0020705000	-0.0977830000
1.0156200000	1.0197540000	-0.0145085000	-0.0266992500
1.0159000000	1.0183330000	-0.0078285000	0.0628802500
1.0116200000	1.0172170000	0.0079665000	0.1113192500
1.0310400000	1.0217590000	0.0218935000	0.1053070000
1.0161900000	1.0219010000	0.0316720000	0.0595515000
1.0219100000	1.0267010000	0.0390410000	-0.0150075000
1.0367300000	1.0327530000	0.0312500000	-0.0884315000
1.0424900000	1.0357790000	0.0132650000	-0.1165032500
1.0356200000	1.0347030000	-0.0035255000	-0.0864182500
1.0212200000	1.0314210000	-0.0072465000	-0.0268382500
1.0404000000	1.0331410000	-0.0044330000	0.0226552500
1.0348000000	1.0319480000	-0.0008950000	0.0499905000
1.0221500000	1.0306080000	0.0086160000	0.0462510000
1.0339600000	1.0335220000	0.0152380000	0.0130192500
1.0395600000	1.0363100000	0.0123395000	-0.0170112500
1.0411600000	1.0375930000	0.0033115000	-0.0056447500
1.0324700000	1.0352210000	0.0020220000	0.0459610000
1.0332700000	1.0351880000	0.0140500000	0.0867010000
1.0339100000	1.0371660000	0.0306550000	0.0697115000
1.0448800000	1.0430690000	0.0383135000	-0.0007405000
1.0472500000	1.0476230000	0.0298385000	-0.0678570000
1.0555800000	1.0504560000	0.0143110000	-0.0798462500
1.0524000000	1.0499410000	0.0024685000	-0.0331527500
1.0380600000	1.0471540000	0.0067165000	0.0241240000
1.0552800000	1.0506640000	0.0162665000	0.0435942500
1.0483600000	1.0518300000	0.0219355000	0.0263700000
1.0602800000	1.0561390000	0.0214435000	0.0002102500
1.0556800000	1.0565650000	0.0178925000	-0.0114777500
1.0569100000	1.0585650000	0.0173255000	-0.0117352500
1.0601900000	1.0600340000	0.0171480000	-0.0120380000
1.0659900000	1.0627630000	0.0152400000	-0.0102647500
1.0581000000	1.0628260000	0.0131055000	0.0045997500
1.0701800000	1.0653190000	0.0131980000	0.0376525000
1.0633300000	1.0651610000	0.0177455000	0.0794445000
1.0636200000	1.0668540000	0.0314560000	0.0986632500
1.0725900000	1.0712430000	0.0461010000	0.0650455000
1.0720400000	1.0768150000	0.0533640000	-0.0164957500
1.0874200000	1.0845000000	0.0450335000	-0.1030675000
1.0963500000	1.0889600000	0.0229890000	-0.1358250000
1.0859500000	1.0879060000	0.0048905000	-0.0977755000
1.0854200000	1.0871600000	-0.0011330000	-0.0229170000
1.0843000000	1.0863130000	0.0038740000	0.0432137500
1.0930700000	1.0883700000	0.0124980000	0.0745590000
1.0830000000	1.0881930000	0.0232310000	0.0650250000
1.0914000000	1.0925040000	0.0318425000	0.0171545000
1.0966900000	1.0965740000	0.0299865000	-0.0439540000
1.1069900000	1.1006980000	0.0186585000	-0.0821452500
1.0992000000	1.1001990000	0.0055955000	-0.0776862500
1.0958400000	1.0997490000	-0.0005870000	-0.0403090000
1.1028400000	1.1001450000	-0.0030275000	0.0137187500
1.1030600000	1.0994000000	0.0002345000	0.0712700000
1.0930900000	1.0981580000	0.0120855000	0.1091367500
1.0940600000	1.0997720000	0.0306515000	0.0999447500
1.1121400000	1.1065830000	0.0403195000	0.0483125000
1.1079600000	1.1099280000	0.0397415000	-0.0076257500
1.1201400000	1.1151170000	0.0331460000	-0.0382050000
1.1088200000	1.1156530000	0.0274685000	-0.0367120000
1.1249100000	1.1202770000	0.0247205000	-0.0170492500
1.1231900000	1.1215010000	0.0222585000	0.0105137500
1.1189700000	1.1228940000	0.0271380000	0.0276755000
1.1256700000	1.1262710000	0.0332890000	0.0156037500
1.1304300000	1.1305470000	0.0352800000	-0.0203820000
1.1380400000	1.1350790000	0.0286090000	-0.0531330000
1.1373600000	1.1367400000	0.0188010000	-0.0539762500
1.1373800000	1.1379450000	0.0122085000	-0.0180505000
1.1366900000	1.1381850000	0.0124700000	0.0406335000
1.1437900000	1.1399990000	0.0201580000	0.0959930000
1.1353900000	1.1407890000	0.0350740000	0.1190270000
1.1432900000	1.1457590000	0.0534815000	0.0839387500
1.1554800000	1.1536160000	0.0604290000	0.0018777500
1.1589000000	1.1599510000	0.0543740000	-0.0811552500
1.1744700000	1.1667630000	0.0358505000	-0.1158955000
1.1607200000	1.1663330000	0.0196830000	-0.0840275000
1.1750300000	1.1689480000	0.0140960000	-0.0191897500
1.1625500000	1.1676500000	0.0184295000	0.0327945000
1.1683500000	1.1710290000	0.0295265000	0.0382867500
1.1788200000	1.1756600000	0.0324030000	0.0075615000
1.1791200000	1.1787250000	0.0297080000	-0.0250930000
1.1838300000	1.1818020000	0.0231120000	-0.0378327500
1.1771200000	1.1823620000	0.0193095000	-0.0284455000
1.1914000000	1.1859740000	0.0165505000	-0.0089537500
1.1855600000	1.1857140000	0.0167615000	0.0085117500
1.1849500000	1.1877850000	0.0210895000	0.0071150000
1.1850800000	1.1898040000	0.0234895000	-0.0128435000
1.2053700000	1.1950080000	0.0181585000	-0.0240910000
1.1915200000	1.1942030000	0.0101395000	0.0050037500
1.1904500000	1.1943060000	0.0129005000	0.0649935000
1.1992300000	1.1957920000	0.0250075000	0.1118745000
1.1943900000	1.1981940000	0.0438350000	0.1029222500
1.1998000000	1.2044660000	0.0575195000	0.0286515000
1.2158700000	1.2128330000	0.0543440000	-0.0651057500
1.2257100000	1.2187970000	0.0355610000	-0.1115257500
1.2194400000	1.2194180000	0.0175695000	-0.0832437500
1.2147100000	1.2190390000	0.0132025000	-0.0172865000
1.2197100000	1.2204150000	0.0197410000	0.0293520000
1.2275400000	1.2237150000	0.0273135000	0.0321492500
1.2213700000	1.2264110000	0.0297515000	0.0117745000
1.2301200000	1.2302650000	0.0275680000	0.0048550000
1.2436000000	1.2336050000	0.0231055000	0.0333332500
1.2246900000	1.2325120000	0.0292590000	0.0765655000
1.2306600000	1.2363750000	0.0454980000	0.0841047500
1.2477200000	1.2432570000	0.0574140000	0.0350407500
1.2526900000	1.2506350000	0.0560130000	-0.0419300000
1.2503000000	1.2549660000	0.0454975000	-0.1039977500
1.2688900000	1.2607450000	0.0291650000	-0.1258065000
1.2575800000	1.2606710000	0.0138145000	-0.1023145000
1.2634400000	1.2622120000	0.0052455000	-0.0507787500
1.2614300000	1.2613180000	0.0023850000	0.0086605000
1.2614500000	1.2611590000	0.0093675000	0.0510287500
1.2601000000	1.2626880000	0.0178235000	0.0643742500
1.2592900000	1.2646400000	0.0261020000	0.0593750000
1.2835700000	1.2704400000	0.0278435000	0.0554555000
1.2604500000	1.2691720000	0.0328735000	0.0580217500
1.2705400000	1.2742400000	0.0440630000	0.0404592500
1.2824100000	1.2801460000	0.0474850000	-0.0004847500
1.2909500000	1.2860230000	0.0424425000	-0.0372210000
1.2883900000	1.2886780000	0.0339880000	-0.0468547500
1.2842900000	1.2910490000	0.0295065000	-0.0290230000
1.3003300000	1.2948430000	0.0280355000	0.0005902500
1.3049400000	1.2977440000	0.0280605000	0.0291292500
1.2802600000	1.2972220000	0.0360605000	0.0378842500
1.3122100000	1.3049210000	0.0438160000	0.0118450000
1.3165500000	1.3099180000	0.0395525000	-0.0275507500
1.3018100000	1.3114890000	0.0349745000	-0.0603600000
1.3246800000	1.3168970000	0.0274215000	-0.0847965000
1.3129800000	1.3177950000	0.0167615000	-0.0909947500
1.3241200000	1.3204860000	0.0058425000	-0.0722615000
1.3266200000	1.3197100000	-0.0037180000	-0.0267707500
1.3045000000	1.3162320000	-0.0003150000	0.0227370000
1.3204000000	1.3187590000	0.0073630000	0.0529637500
1.3261600000	1.3202950000	0.0111495000	0.0774177500
1.3180500000	1.3204000000	0.0183785000	0.1062405000
1.3169100000	1.3216430000	0.0331835000	0.1186540000
1.3252600000	1.3262640000	0.0510740000	0.0842760000
1.3360100000	1.3339350000	0.0586420000	0.0081520000
1.3377100000	1.3402540000	0.0515995000	-0.0595465000
1.3524600000	1.3458590000	0.0368840000	-0.0744482500
1.3495000000	1.3472820000	0.0257050000	-0.0372270000
1.3383200000	1.3470340000	0.0301025000	-0.0024177500
1.3555500000	1.3527500000	0.0369400000	-0.0173162500
1.3545000000	1.3568280000	0.0338515000	-0.0642567500
